STATION,DATE,TMAX,TMIN,TOBS
USW00013751,5/13/49,73,50,
USW00093725,5/13/49,73,51,
USC00186350,5/14/49,85,49,84
USC00182325,5/14/49,83,50,82
USC00189035,5/14/49,70,52,55
USW00013710,5/14/49,84,53,
USW00013751,5/14/49,82,54,
USW00093725,5/14/49,84,54,
USC00186350,5/15/49,85,56,78
USC00182325,5/15/49,84,56,81
USC00189035,5/15/49,82,55,66
USW00013710,5/15/49,84,60,
USW00013751,5/15/49,83,62,
USW00093725,5/15/49,86,60,
USC00186350,5/16/49,78,56,68
USC00182325,5/16/49,83,58,68
USC00189035,5/16/49,80,55,57
USW00013710,5/16/49,72,58,
USW00013751,5/16/49,72,58,
USW00093725,5/16/49,72,58,
USC00186350,5/17/49,78,58,77
USC00182325,5/17/49,,,
USC00189035,5/17/49,68,55,62
USW00013710,5/17/49,78,60,
USW00013751,5/17/49,76,60,
USW00093725,5/17/49,78,60,
USC00186350,5/18/49,86,60,86
USC00182325,5/18/49,86,57,86
USC00189035,5/18/49,77,60,65
USW00013710,5/18/49,88,63,
USW00013751,5/18/49,86,62,
USW00093725,5/18/49,87,64,
USC00186350,5/19/49,89,67,88
USC00182325,5/19/49,87,63,86
USC00189035,5/19/49,84,64,70
USW00013710,5/19/49,89,70,
USW00013751,5/19/49,88,68,
USW00093725,5/19/49,89,68,
USC00186350,5/20/49,89,66,67
USC00182325,5/20/49,87,61,67
USC00189035,5/20/49,87,64,70
USW00013710,5/20/49,79,57,
USW00013751,5/20/49,79,60,
USW00093725,5/20/49,80,57,
USC00186350,5/21/49,69,53,66
USC00182325,5/21/49,68,54,68
USC00189035,5/21/49,80,51,54
USW00013710,5/21/49,67,55,
USW00013751,5/21/49,69,56,
USW00093725,5/21/49,68,55,
USC00186350,5/22/49,75,52,75
USC00182325,5/22/49,73,54,73
USC00189035,5/22/49,67,52,57
USW00013710,5/22/49,80,52,
USW00013751,5/22/49,79,55,
USW00093725,5/22/49,77,55,
USC00186350,5/23/49,77,61,76
USC00182325,5/23/49,77,60,74
USC00189035,5/23/49,77,55,64
USW00013710,5/23/49,76,63,
USW00013751,5/23/49,76,65,
USW00093725,5/23/49,76,62,
USC00186350,5/24/49,83,54,81
USC00182325,5/24/49,83,55,83
USC00189035,5/24/49,76,56,64
USW00013710,5/24/49,86,58,
USW00013751,5/24/49,84,57,
USW00093725,5/24/49,84,57,
USC00186350,5/25/49,82,55,68
USC00182325,5/25/49,83,,63
USC00189035,5/25/49,81,52,55
USW00013710,5/25/49,68,52,
USW00013751,5/25/49,67,56,
USW00093725,5/25/49,67,52,
USC00186350,5/26/49,68,45,65
USC00182325,5/26/49,66,38,65
USC00189035,5/26/49,68,44,48
USW00013710,5/26/49,66,50,
USW00013751,5/26/49,65,52,
USW00093725,5/26/49,66,50,
USC00186350,5/27/49,68,44,65
USC00182325,5/27/49,65,40,65
USC00189035,5/27/49,67,40,51
USW00013710,5/27/49,68,47,
USW00013751,5/27/49,68,49,
USW00093725,5/27/49,67,44,
USC00186350,5/28/49,68,48,68
USC00182325,5/28/49,66,47,66
USC00189035,5/28/49,67,46,50
USW00013710,5/28/49,67,51,
USW00013751,5/28/49,68,52,
USW00093725,5/28/49,59,49,
USC00186350,5/29/49,68,41,67
USC00182325,5/29/49,,,
USC00189035,5/29/49,67,44,54
USW00013710,5/29/49,69,50,
USW00013751,5/29/49,69,50,
USW00093725,5/29/49,69,48,
USC00186350,5/30/49,73,42,73
USC00182325,5/30/49,,42,
USC00189035,5/30/49,68,44,52
USW00013710,5/30/49,74,48,
USW00013751,5/30/49,75,50,
USW00093725,5/30/49,75,46,
USC00186350,5/31/49,81,50,79
USC00182325,5/31/49,79,,57
USC00189035,5/31/49,72,52,61
USW00013710,5/31/49,81,55,
USW00013751,5/31/49,79,57,
USW00093725,5/31/49,81,55,
USC00186350,6/1/49,81,50,79
USC00182325,6/1/49,81,51,81
USC00189035,6/1/49,79,52,62
USW00013710,6/1/49,82,57,
USW00013751,6/1/49,84,59,
USW00093725,6/1/49,83,55,
USC00186350,6/2/49,80,49,77
USC00182325,6/2/49,81,49,77
USC00189035,6/2/49,79,52,61
USW00013710,6/2/49,79,55,
USW00013751,6/2/49,79,55,
USW00093725,6/2/49,80,55,
USC00186350,6/3/49,78,45,76
USC00182325,6/3/49,79,47,76
USC00189035,6/3/49,78,51,60
USW00013710,6/3/49,78,53,
USW00013751,6/3/49,78,53,
USW00093725,6/3/49,80,52,
USC00186350,6/4/49,82,50,81
USC00182325,6/4/49,83,51,83
USC00189035,6/4/49,78,54,59
USW00013710,6/4/49,82,57,
USW00013751,6/4/49,82,57,
USW00093725,6/4/49,84,57,
USC00186350,6/5/49,86,63,86
USC00182325,6/5/49,84,63,83
USC00189035,6/5/49,81,58,69
USW00013710,6/5/49,88,68,
USW00013751,6/5/49,84,69,
USW00093725,6/5/49,87,67,
USC00186350,6/6/49,87,61,87
USC00182325,6/6/49,87,61,86
USC00189035,6/6/49,84,64,71
USW00013710,6/6/49,88,67,
USW00013751,6/6/49,88,68,
USW00093725,6/6/49,89,66,
USC00186350,6/7/49,88,60,74
USC00182325,6/7/49,,,
USC00189035,6/7/49,86,62,72
USW00013710,6/7/49,85,64,
USW00013751,6/7/49,84,67,
USW00093725,6/7/49,85,64,
USC00186350,6/8/49,75,49,72
USC00182325,6/8/49,70,47,70
USC00189035,6/8/49,84,51,58
USW00013710,6/8/49,74,56,
USW00013751,6/8/49,73,59,
USW00093725,6/8/49,75,55,
USC00186350,6/9/49,78,44,77
USC00182325,6/9/49,77,45,76
USC00189035,6/9/49,73,49,60
USW00013710,6/9/49,79,51,
USW00013751,6/9/49,80,54,
USW00093725,6/9/49,80,50,
USC00186350,6/10/49,78,54,77
USC00182325,6/10/49,78,54,76
USC00189035,6/10/49,77,57,62
USW00013710,6/10/49,79,57,
USW00013751,6/10/49,79,60,
USW00093725,6/10/49,79,70,
USC00186350,6/11/49,86,65,
USC00182325,6/11/49,86,66,84
USC00189035,6/11/49,78,62,67
USW00013710,6/11/49,86,67,
USW00013751,6/11/49,87,69,
USW00093725,6/11/49,87,68,
USC00186350,6/12/49,91,67,90
USC00182325,6/12/49,89,66,74
USC00189035,6/12/49,85,67,71
USW00013710,6/12/49,90,69,
USW00013751,6/12/49,91,70,
USW00093725,6/12/49,89,69,
USC00186350,6/13/49,91,68,88
USC00182325,6/13/49,88,68,88
USC00189035,6/13/49,89,69,72
USW00013710,6/13/49,88,71,
USW00013751,6/13/49,83,72,
USW00093725,6/13/49,89,72,
USC00186350,6/14/49,90,67,89
USC00182325,6/14/49,89,71,86
USC00189035,6/14/49,88,69,71
USW00013710,6/14/49,88,70,
USW00013751,6/14/49,83,65,
USW00093725,6/14/49,88,71,
USC00186350,6/15/49,89,63,87
USC00182325,6/15/49,88,66,83
USC00189035,6/15/49,88,66,70
USW00013710,6/15/49,84,67,
USW00013751,6/15/49,80,71,
USW00093725,6/15/49,87,69,
USC00186350,6/16/49,88,65,75
USC00182325,6/16/49,86,68,81
USC00189035,6/16/49,84,65,67
USW00013710,6/16/49,79,68,
USW00013751,6/16/49,80,71,
USW00093725,6/16/49,82,69,
USC00186350,6/17/49,79,69,75
USC00182325,6/17/49,82,71,77
USC00189035,6/17/49,81,66,68
USW00013710,6/17/49,76,70,
USW00013751,6/17/49,76,71,
USW00093725,6/17/49,78,70,
USC00186350,6/18/49,75,69,74
USC00182325,6/18/49,78,70,74
USC00189035,6/18/49,78,68,71
USW00013710,6/18/49,76,71,
USW00013751,6/18/49,76,68,
USW00093725,6/18/49,76,70,
USC00186350,6/19/49,85,70,81
USC00182325,6/19/49,83,71,83
USC00189035,6/19/49,75,69,71
USW00013710,6/19/49,84,71,
USW00013751,6/19/49,83,76,
USW00093725,6/19/49,85,72,
USC00186350,6/20/49,85,70,85
USC00182325,6/20/49,88,72,87
USC00189035,6/20/49,83,69,73
USW00013710,6/20/49,86,73,
USW00013751,6/20/49,88,73,
USW00093725,6/20/49,89,73,
USC00186350,6/21/49,94,71,92
USC00182325,6/21/49,94,71,94
USC00189035,6/21/49,85,72,76
USW00013710,6/21/49,95,73,
USW00013751,6/21/49,97,73,
USW00093725,6/21/49,95,73,
USC00186350,6/22/49,93,72,89
USC00182325,6/22/49,94,70,85
USC00189035,6/22/49,93,72,79
USW00013710,6/22/49,91,75,
USW00013751,6/22/49,97,84,
USW00093725,6/22/49,91,73,
USC00186350,6/23/49,90,60,86
USC00182325,6/23/49,90,58,84
USC00189035,6/23/49,89,61,72
USW00013710,6/23/49,87,66,
USW00013751,6/23/49,88,65,
USW00093725,6/23/49,87,66,
USC00186350,6/24/49,92,62,91
USC00182325,6/24/49,90,61,90
USC00189035,6/24/49,86,65,71
USW00013710,6/24/49,90,66,
USW00013751,6/24/49,93,65,
USW00093725,6/24/49,91,67,
USC00186350,6/25/49,91,75,86
USC00182325,6/25/49,90,76,87
USC00189035,6/25/49,89,68,73
USW00013710,6/25/49,91,78,
USW00013751,6/25/49,90,78,
USW00093725,6/25/49,90,78,
USC00186350,6/26/49,95,73,92
USC00182325,6/26/49,95,73,93
USC00189035,6/26/49,89,73,79
USW00013710,6/26/49,96,75,
USW00013751,6/26/49,96,76,
USW00093725,6/26/49,95,77,
USC00186350,6/27/49,94,75,90
USC00182325,6/27/49,97,72,94
USC00189035,6/27/49,94,72,77
USW00013710,6/27/49,91,77,
USW00013751,6/27/49,91,79,
USW00093725,6/27/49,90,76,
USC00186350,6/28/49,91,72,74
USC00182325,6/28/49,94,73,73
USC00189035,6/28/49,90,73,79
USW00013710,6/28/49,81,70,
USW00013751,6/28/49,88,71,
USW00093725,6/28/49,83,72,
USC00186350,6/29/49,76,65,75
USC00182325,6/29/49,74,65,73
USC00189035,6/29/49,82,69,69
USW00013710,6/29/49,76,66,
USW00013751,6/29/49,76,66,
USW00093725,6/29/49,76,67,
USC00186350,6/30/49,76,65,76
USC00182325,6/30/49,76,67,75
USC00189035,6/30/49,82,63,67
USW00013710,6/30/49,77,67,
USW00013751,6/30/49,76,68,
USW00093725,6/30/49,78,69,
USC00186350,7/1/49,81,58,77
USC00182325,7/1/49,80,60,80
USC00189035,7/1/49,76,59,64
USW00013710,7/1/49,81,63,
USW00013751,7/1/49,80,64,
USW00093725,7/1/49,83,64,
USC00186350,7/2/49,85,67,85
USC00182325,7/2/49,85,69,85
USC00189035,7/2/49,81,63,71
USW00013710,7/2/49,87,71,
USW00013751,7/2/49,90,70,
USW00093725,7/2/49,88,71,
USC00186350,7/3/49,92,65,90
USC00182325,7/3/49,91,67,90
USC00189035,7/3/49,86,67,72
USW00013710,7/3/49,91,71,
USW00013751,7/3/49,92,73,
USW00093725,7/3/49,92,70,
USC00186350,7/4/49,95,71,94
USC00182325,7/4/49,93,69,92
USC00189035,7/4/49,92,71,76
USW00013710,7/4/49,92,73,
USW00013751,7/4/49,95,73,
USW00093725,7/4/49,95,73,
USC00186350,7/5/49,99,75,99
USC00182325,7/5/49,97,72,97
USC00189035,7/5/49,93,73,77
USW00013710,7/5/49,98,77,
USW00013751,7/5/49,99,76,
USW00093725,7/5/49,100,76,
USC00186350,7/6/49,99,76,97
USC00182325,7/6/49,98,73,96
USC00189035,7/6/49,97,75,78
USW00013710,7/6/49,97,76,
USW00013751,7/6/49,97,78,
USW00093725,7/6/49,98,75,
USC00186350,7/7/49,98,70,72
USC00182325,7/7/49,98,71,71
USC00189035,7/7/49,96,70,73
USW00013710,7/7/49,79,68,
USW00013751,7/7/49,89,68,
USW00093725,7/7/49,81,69,
USC00186350,7/8/49,85,65,84
USC00182325,7/8/49,84,67,82
USC00189035,7/8/49,78,65,67
USW00013710,7/8/49,82,68,
USW00013751,7/8/49,86,68,
USW00093725,7/8/49,85,70,
USC00186350,7/9/49,85,62,83
USC00182325,7/9/49,85,68,82
USC00189035,7/9/49,82,63,69
USW00013710,7/9/49,83,67,
USW00013751,7/9/49,85,68,
USW00093725,7/9/49,83,69,
USC00186350,7/10/49,83,67,80
USC00182325,7/10/49,85,69,79
USC00189035,7/10/49,82,67,71
USW00013710,7/10/49,82,69,
USW00013751,7/10/49,82,69,
USW00093725,7/10/49,82,70,
USC00186350,7/11/49,89,68,88
USC00182325,7/11/49,,,
USC00189035,7/11/49,80,67,68
USW00013710,7/11/49,88,71,
USW00013751,7/11/49,90,70,
USW00093725,7/11/49,90,71,
USC00186350,7/12/49,88,71,83
USC00182325,7/12/49,90,68,82
USC00189035,7/12/49,88,68,71
USW00013710,7/12/49,83,72,
USW00013751,7/12/49,83,71,
USW00093725,7/12/49,83,72,
USC00186350,7/13/49,83,71,80
USC00182325,7/13/49,83,72,81
USC00189035,7/13/49,82,70,72
USW00013710,7/13/49,82,74,
USW00013751,7/13/49,82,72,
USW00093725,7/13/49,82,73,
USC00186350,7/14/49,87,69,82
USC00182325,7/14/49,86,70,81
USC00189035,7/14/49,83,69,72
USW00013710,7/14/49,87,72,
USW00013751,7/14/49,88,71,
USW00093725,7/14/49,86,73,
USC00186350,7/15/49,86,68,86
USC00182325,7/15/49,88,68,88
USC00189035,7/15/49,86,69,73
USW00013710,7/15/49,85,71,
USW00013751,7/15/49,86,71,
USW00093725,7/15/49,87,70,
USC00186350,7/16/49,87,72,81
USC00182325,7/16/49,88,68,82
USC00189035,7/16/49,86,72,73
USW00013710,7/16/49,83,74,
USW00013751,7/16/49,84,73,
USW00093725,7/16/49,86,74,
USC00186350,7/17/49,85,72,85
USC00182325,7/17/49,84,73,77
USC00189035,7/17/49,84,71,74
USW00013710,7/17/49,86,74,
USW00013751,7/17/49,86,73,
USW00093725,7/17/49,87,74,
USC00186350,7/18/49,89,73,87
USC00182325,7/18/49,87,73,87
USC00189035,7/18/49,85,72,75
USW00013710,7/18/49,89,76,
USW00013751,7/18/49,87,75,
USW00093725,7/18/49,88,74,
USC00186350,7/19/49,89,73,88
USC00182325,7/19/49,88,72,88
USC00189035,7/19/49,87,71,72
USW00013710,7/19/49,89,75,
USW00013751,7/19/49,89,74,
USW00093725,7/19/49,90,74,
USC00186350,7/20/49,91,73,91
USC00182325,7/20/49,91,73,90
USC00189035,7/20/49,88,72,75
USW00013710,7/20/49,92,76,
USW00013751,7/20/49,71,73,
USW00093725,7/20/49,91,75,
USC00186350,7/21/49,93,75,88
USC00182325,7/21/49,,,
USC00189035,7/21/49,89,74,76
USW00013710,7/21/49,93,76,
USW00013751,7/21/49,93,76,
USW00093725,7/21/49,95,76,
USC00186350,7/22/49,95,71,94
USC00182325,7/22/49,95,71,95
USC00189035,7/22/49,92,71,77
USW00013710,7/22/49,95,74,
USW00013751,7/22/49,96,74,
USW00093725,7/22/49,96,73,
USC00186350,7/23/49,95,76,93
USC00182325,7/23/49,95,74,90
USC00189035,7/23/49,94,76,79
USW00013710,7/23/49,93,76,
USW00013751,7/23/49,92,77,
USW00093725,7/23/49,93,74,
USC00186350,7/24/49,93,62,88
USC00182325,7/24/49,92,63,84
USC00189035,7/24/49,93,63,72
USW00013710,7/24/49,90,69,
USW00013751,7/24/49,91,69,
USW00093725,7/24/49,90,68,
USC00186350,7/25/49,95,68,95
USC00182325,7/25/49,95,67,94
USC00189035,7/25/49,89,69,74
USW00013710,7/25/49,95,73,
USW00013751,7/25/49,95,73,
USW00093725,7/25/49,96,73,
USC00186350,7/26/49,96,75,91
USC00182325,7/26/49,95,72,94
USC00189035,7/26/49,95,72,78
USW00013710,7/26/49,96,78,
USW00013751,7/26/49,97,79,
USW00093725,7/26/49,96,77,
USC00186350,7/27/49,97,73,95
USC00182325,7/27/49,95,75,92
USC00189035,7/27/49,94,74,79
USW00013710,7/27/49,95,79,
USW00013751,7/27/49,96,79,
USW00093725,7/27/49,96,77,
USC00186350,7/28/49,97,76,96
USC00182325,7/28/49,95,74,92
USC00189035,7/28/49,95,76,80
USW00013710,7/28/49,96,78,
USW00013751,7/28/49,97,80,
USW00093725,7/28/49,96,80,
USC00186350,7/29/49,98,77,97
USC00182325,7/29/49,95,76,95
USC00189035,7/29/49,97,78,80
USW00013710,7/29/49,95,80,
USW00013751,7/29/49,96,80,
USW00093725,7/29/49,97,80,
USC00186350,7/30/49,98,76,96
USC00182325,7/30/49,96,72,96
USC00189035,7/30/49,96,75,79
USW00013710,7/30/49,98,73,
USW00013751,7/30/49,98,73,
USW00093725,7/30/49,97,73,
USC00186350,7/31/49,96,70,81
USC00182325,7/31/49,96,68,80
USC00189035,7/31/49,96,69,70
USW00013710,7/31/49,84,72,
USW00013751,7/31/49,85,73,
USW00093725,7/31/49,85,71,
USC00186350,8/1/49,87,65,85
USC00182325,8/1/49,84,62,83
USC00189035,8/1/49,85,64,71
USW00013710,8/1/49,85,69,
USW00013751,8/1/49,87,69,
USW00093725,8/1/49,88,69,
USC00186350,8/2/49,89,69,89
USC00182325,8/2/49,,,
USC00189035,8/2/49,84,68,72
USW00013710,8/2/49,88,73,
USW00013751,8/2/49,91,73,
USW00093725,8/2/49,91,73,
USC00186350,8/3/49,92,70,89
USC00182325,8/3/49,90,69,88
USC00189035,8/3/49,88,71,74
USW00013710,8/3/49,89,75,
USW00013751,8/3/49,92,78,
USW00093725,8/3/49,89,74,
USC00186350,8/4/49,92,72,85
USC00182325,8/4/49,88,72,85
USC00189035,8/4/49,89,71,74
USW00013710,8/4/49,85,75,
USW00013751,8/4/49,87,75,
USW00093725,8/4/49,87,74,
USC00186350,8/5/49,88,71,86
USC00182325,8/5/49,86,71,80
USC00189035,8/5/49,88,72,73
USW00013710,8/5/49,86,72,
USW00013751,8/5/49,87,75,
USW00093725,8/5/49,86,72,
USC00186350,8/6/49,90,63,85
USC00182325,8/6/49,86,64,85
USC00189035,8/6/49,87,66,70
USW00013710,8/6/49,88,70,
USW00013751,8/6/49,87,,
USW00093725,8/6/49,88,69,
USC00186350,8/7/49,90,67,88
USC00182325,8/7/49,87,68,87
USC00189035,8/7/49,88,68,73
USW00013710,8/7/49,89,72,
USW00013751,8/7/49,90,74,
USW00093725,8/7/49,92,72,
USC00186350,8/8/49,92,65,91
USC00182325,8/8/49,90,68,90
USC00189035,8/8/49,88,70,72
USW00013710,8/8/49,91,70,
USW00013751,8/8/49,93,72,
USW00093725,8/8/49,92,70,
USC00186350,8/9/49,95,69,94
USC00182325,8/9/49,91,68,90
USC00189035,8/9/49,90,71,75
USW00013710,8/9/49,94,74,
USW00013751,8/9/49,93,73,
USW00093725,8/9/49,94,72,
USC00186350,8/10/49,98,72,98
USC00182325,8/10/49,94,71,92
USC00189035,8/10/49,93,74,79
USW00013710,8/10/49,95,76,
USW00013751,8/10/49,96,77,
USW00093725,8/10/49,96,75,
USC00186350,8/11/49,99,69,97
USC00182325,8/11/49,95,72,94
USC00189035,8/11/49,96,75,80
USW00013710,8/11/49,98,77,
USW00013751,8/11/49,98,77,
USW00093725,8/11/49,96,76,
USC00186350,8/12/49,98,72,93
USC00182325,8/12/49,96,71,91
USC00189035,8/12/49,96,72,78
USW00013710,8/12/49,95,73,
USW00013751,8/12/49,97,73,
USW00093725,8/12/49,95,72,
USC00186350,8/13/49,93,69,84
USC00182325,8/13/49,96,70,87
USC00189035,8/13/49,96,69,73
USW00013710,8/13/49,87,72,
USW00013751,8/13/49,88,72,
USW00093725,8/13/49,88,72,
USC00186350,8/14/49,84,71,81
USC00182325,8/14/49,87,73,80
USC00189035,8/14/49,89,71,73
USW00013710,8/14/49,82,73,
USW00013751,8/14/49,81,72,
USW00093725,8/14/49,83,74,
USC00186350,8/15/49,81,65,74
USC00182325,8/15/49,82,73,75
USC00189035,8/15/49,82,65,68
USW00013710,8/15/49,74,69,
USW00013751,8/15/49,75,68,
USW00093725,8/15/49,76,70,
USC00186350,8/16/49,87,63,86
USC00182325,8/16/49,85,64,84
USC00189035,8/16/49,74,64,69
USW00013710,8/16/49,85,67,
USW00013751,8/16/49,87,66,
USW00093725,8/16/49,87,69,
USC00186350,8/17/49,86,64,81
USC00182325,8/17/49,85,63,79
USC00189035,8/17/49,86,64,70
USW00013710,8/17/49,82,67,
USW00013751,8/17/49,86,66,
USW00093725,8/17/49,84,70,
USC00186350,8/18/49,81,62,71
USC00182325,8/18/49,81,63,73
USC00189035,8/18/49,82,62,64
USW00013710,8/18/49,74,65,
USW00013751,8/18/49,75,64,
USW00093725,8/18/49,76,65,
USC00186350,8/19/49,82,61,79
USC00182325,8/19/49,79,63,78
USC00189035,8/19/49,74,62,65
USW00013710,8/19/49,82,66,
USW00013751,8/19/49,83,64,
USW00093725,8/19/49,82,65,
USC00186350,8/20/49,79,53,73
USC00182325,8/20/49,81,53,71
USC00189035,8/20/49,79,55,57
USW00013710,8/20/49,74,58,
USW00013751,8/20/49,75,62,
USW00093725,8/20/49,74,58,
USC00186350,8/21/49,81,53,79
USC00182325,8/21/49,77,54,76
USC00189035,8/21/49,73,56,60
USW00013710,8/21/49,80,59,
USW00013751,8/21/49,81,58,
USW00093725,8/21/49,82,57,
USC00186350,8/22/49,83,54,80
USC00182325,8/22/49,81,55,81
USC00189035,8/22/49,80,57,62
USW00013710,8/22/49,83,60,
USW00013751,8/22/49,84,59,
USW00093725,8/22/49,85,60,
USC00186350,8/23/49,82,62,81
USC00182325,8/23/49,82,63,79
USC00189035,8/23/49,81,62,66
USW00013710,8/23/49,82,68,
USW00013751,8/23/49,83,68,
USW00093725,8/23/49,82,67,
USC00186350,8/24/49,89,70,88
USC00182325,8/24/49,87,69,86
USC00189035,8/24/49,81,66,71
USW00013710,8/24/49,89,72,
USW00013751,8/24/49,90,73,
USW00093725,8/24/49,90,72,
USC00186350,8/25/49,89,65,81
USC00182325,8/25/49,88,63,81
USC00189035,8/25/49,88,65,68
USW00013710,8/25/49,85,69,
USW00013751,8/25/49,84,69,
USW00093725,8/25/49,86,69,
USC00186350,8/26/49,87,63,87
USC00182325,8/26/49,87,63,87
USC00189035,8/26/49,83,64,69
USW00013710,8/26/49,86,68,
USW00013751,8/26/49,87,68,
USW00093725,8/26/49,86,69,
USC00186350,8/27/49,95,70,93
USC00182325,8/27/49,,,
USC00189035,8/27/49,86,69,73
USW00013710,8/27/49,92,72,
USW00013751,8/27/49,94,73,
USW00093725,8/27/49,92,73,
USC00186350,8/28/49,93,71,85
USC00182325,8/28/49,90,70,85
USC00189035,8/28/49,92,71,75
USW00013710,8/28/49,87,70,
USW00013751,8/28/49,87,74,
USW00093725,8/28/49,88,73,
USC00186350,8/29/49,85,69,85
USC00182325,8/29/49,85,68,83
USC00189035,8/29/49,87,68,71
USW00013710,8/29/49,84,72,
USW00013751,8/29/49,85,71,
USW00093725,8/29/49,85,70,
USC00186350,8/30/49,87,61,87
USC00182325,8/30/49,83,55,83
USC00189035,8/30/49,85,63,70
USW00013710,8/30/49,87,67,
USW00013751,8/30/49,87,67,
USW00093725,8/30/49,89,66,
USC00186350,8/31/49,88,63,82
USC00182325,8/31/49,84,57,79
USC00189035,8/31/49,85,64,68
USW00013710,8/31/49,81,68,
USW00013751,8/31/49,83,67,
USW00093725,8/31/49,82,68,
USC00186350,9/1/49,82,64,81
USC00182325,9/1/49,79,57,77
USC00189035,9/1/49,81,63,66
USW00013710,9/1/49,81,65,
USW00013751,9/1/49,81,62,
USW00093725,9/1/49,81,61,
USC00186350,9/2/49,82,47,75
USC00182325,9/2/49,77,52,77
USC00189035,9/2/49,81,51,56
USW00013710,9/2/49,78,55,
USW00013751,9/2/49,79,55,
USW00093725,9/2/49,79,56,
USC00186350,9/3/49,82,52,78
USC00182325,9/3/49,83,54,77
USC00189035,9/3/49,76,56,60
USW00013710,9/3/49,78,59,
USW00013751,9/3/49,82,57,
USW00093725,9/3/49,78,59,
USC00186350,9/4/49,85,57,83
USC00182325,9/4/49,84,58,83
USC00189035,9/4/49,79,58,65
USW00013710,9/4/49,84,62,
USW00013751,9/4/49,85,63,
USW00093725,9/4/49,85,62,
USC00186350,9/5/49,91,64,89
USC00182325,9/5/49,,,
USC00189035,9/5/49,84,64,69
USW00013710,9/5/49,88,67,
USW00013751,9/5/49,90,68,
USW00093725,9/5/49,90,67,
USC00186350,9/6/49,90,68,85
USC00182325,9/6/49,89,64,82
USC00189035,9/6/49,89,68,70
USW00013710,9/6/49,85,69,
USW00013751,9/6/49,84,68,
USW00093725,9/6/49,86,67,
USC00186350,9/7/49,85,58,65
USC00182325,9/7/49,82,59,64
USC00189035,9/7/49,87,57,59
USW00013710,9/7/49,67,58,
USW00013751,9/7/49,67,59,
USW00093725,9/7/49,69,59,
USC00186350,9/8/49,81,57,78
USC00182325,9/8/49,77,57,77
USC00189035,9/8/49,68,56,59
USW00013710,9/8/49,79,59,
USW00013751,9/8/49,78,59,
USW00093725,9/8/49,79,59,
USC00186350,9/9/49,80,51,70
USC00182325,9/9/49,77,50,67
USC00189035,9/9/49,79,50,54
USW00013710,9/9/49,70,55,
USW00013751,9/9/49,69,55,
USW00093725,9/9/49,69,54,
USC00186350,9/10/49,75,42,74
USC00182325,9/10/49,72,46,71
USC00189035,9/10/49,71,47,56
USW00013710,9/10/49,75,50,
USW00013751,9/10/49,80,51,
USW00093725,9/10/49,75,49,
USC00186350,9/11/49,78,43,76
USC00182325,9/11/49,76,46,73
USC00189035,9/11/49,75,48,53
USW00013710,9/11/49,75,51,
USW00013751,9/11/49,77,50,
USW00093725,9/11/49,77,50,
USC00186350,9/12/49,78,57,74
USC00182325,9/12/49,76,55,75
USC00189035,9/12/49,77,53,59
USW00013710,9/12/49,76,60,
USW00013751,9/12/49,76,60,
USW00093725,9/12/49,78,61,
USC00186350,9/13/49,83,64,83
USC00182325,9/13/49,,,
USC00189035,9/13/49,77,59,67
USW00013710,9/13/49,83,66,
USW00013751,9/13/49,84,66,
USW00093725,9/13/49,85,66,
USC00186350,9/14/49,83,65,81
USC00182325,9/14/49,84,65,79
USC00189035,9/14/49,82,65,67
USW00013710,9/14/49,82,68,
USW00013751,9/14/49,81,68,
USW00093725,9/14/49,81,68,
USC00186350,9/15/49,82,62,81
USC00182325,9/15/49,81,60,78
USC00189035,9/15/49,80,61,65
USW00013710,9/15/49,81,64,
USW00013751,9/15/49,80,64,
USW00093725,9/15/49,81,64,
USC00186350,9/16/49,82,58,71
USC00182325,9/16/49,79,59,71
USC00189035,9/16/49,81,57,58
USW00013710,9/16/49,70,60,
USW00013751,9/16/49,72,60,
USW00093725,9/16/49,73,61,
USC00186350,9/17/49,81,56,80
USC00182325,9/17/49,78,55,78
USC00189035,9/17/49,72,51,58
USW00013710,9/17/49,80,60,
USW00013751,9/17/49,81,60,
USW00093725,9/17/49,81,58,
USC00186350,9/18/49,85,58,85
USC00182325,9/18/49,83,57,82
USC00189035,9/18/49,79,57,66
USW00013710,9/18/49,85,64,
USW00013751,9/18/49,85,63,
USW00093725,9/18/49,85,63,
USC00186350,9/19/49,86,66,85
USC00182325,9/19/49,83,66,82
USC00189035,9/19/49,84,65,68
USW00013710,9/19/49,85,69,
USW00013751,9/19/49,83,68,
USW00093725,9/19/49,85,67,
USC00186350,9/20/49,85,59,72
USC00182325,9/20/49,83,52,70
USC00189035,9/20/49,84,56,68
USW00013710,9/20/49,72,58,
USW00013751,9/20/49,76,60,
USW00093725,9/20/49,72,55,
USC00186350,9/21/49,75,46,74
USC00182325,9/21/49,72,45,71
USC00189035,9/21/49,71,47,52
USW00013710,9/21/49,73,52,
USW00013751,9/21/49,75,53,
USW00093725,9/21/49,75,50,
USC00186350,9/22/49,82,55,81
USC00182325,9/22/49,79,54,77
USC00189035,9/22/49,74,52,59
USW00013710,9/22/49,81,60,
USW00013751,9/22/49,82,60,
USW00093725,9/22/49,82,59,
USC00186350,9/23/49,82,52,67
USC00182325,9/23/49,,,
USC00189035,9/23/49,80,55,55
USW00013710,9/23/49,67,54,
USW00013751,9/23/49,67,53,
USW00093725,9/23/49,68,53,
